TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 96, 416, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1760, 16, 0x1d011d42, 160, 416, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 432, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 80, 16, 0x1d011d42, 64, 432, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 160, 432, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 784, 16, 0x1d011d42, 208, 432, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 288, 16, 0x1d011d42, 1008, 432, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 608, 16, 0x1d011d42, 1312, 432, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 16, 448, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 64, 16, 0x1d011d42, 64, 448, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 160, 448, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1712, 16, 0x1d011d42, 208, 448, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 0, 464, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 64, 464, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 96, 464, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 816, 16, 0x1d011d42, 160, 464, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 992, 464, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 880, 16, 0x1d011d42, 1040, 464, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 128, 16, 0x1d011d42, 0, 480, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1760, 16, 0x1d011d42, 160, 480, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 496, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 80, 16, 0x1d011d42, 64, 496, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1760, 16, 0x1d011d42, 160, 496, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 0, 512, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 80, 16, 0x1d011d42, 64, 512, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1760, 16, 0x1d011d42, 160, 512, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 528, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1856, 16, 0x1d011d42, 64, 528, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 544, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 32, 544, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 544, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 288, 16, 0x1d011d42, 0, 560, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1616, 16, 0x1d011d42, 304, 560, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 576, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1888, 16, 0x1d011d42, 32, 576, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1888, 16, 0x1d011d42, 32, 592, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 608, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1888, 16, 0x1d011d42, 32, 608, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1920, 16, 0x1d011d42, 0, 624, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 64, 16, 0x1d011d42, 0, 640, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 80, 640, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 128, 640, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 176, 640, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 208, 640, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 256, 640, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1632, 16, 0x1d011d42, 288, 640, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 80, 16, 0x1d011d42, 0, 656, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 656, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 672, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 32, 672, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 672, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 688, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1888, 16, 0x1d011d42, 32, 688, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 0, 704, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1856, 16, 0x1d011d42, 64, 704, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 0, 720, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 720, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 0, 736, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1856, 16, 0x1d011d42, 64, 736, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 752, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 32, 752, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1856, 16, 0x1d011d42, 64, 752, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1920, 16, 0x1d011d42, 0, 768, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 784, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1840, 16, 0x1d011d42, 80, 784, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 800, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 48, 800, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 96, 800, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1792, 16, 0x1d011d42, 128, 800, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1920, 16, 0x1d011d42, 0, 816, SRCCOPY )  7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 32, 832, SRCCOPY )   7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 832, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1888, 16, 0x1d011d42, 32, 848, SRCCOPY ) 7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 864, SRCCOPY )    7:57:00.111 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1872, 16, 0x1d011d42, 48, 864, SRCCOPY ) 7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1920, 16, 0x1d011d42, 0, 880, SRCCOPY )  7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 16, 896, SRCCOPY )   7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1840, 16, 0x1d011d42, 80, 896, SRCCOPY ) 7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x1d011d42, 16, 912, SRCCOPY )   7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 912, SRCCOPY ) 7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 32, 928, SRCCOPY )   7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 928, SRCCOPY ) 7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 0, 944, SRCCOPY )    7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1840, 16, 0x1d011d42, 80, 944, SRCCOPY ) 7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1888, 16, 0x1d011d42, 32, 960, SRCCOPY ) 7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 976, SRCCOPY )    7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 976, SRCCOPY ) 7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1920, 16, 0x1d011d42, 0, 992, SRCCOPY )  7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 1008, SRCCOPY )   7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 32, 1008, SRCCOPY )  7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1856, 16, 0x1d011d42, 64, 1008, SRCCOPY )    7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 64, 16, 0x1d011d42, 0, 1024, SRCCOPY )   7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1840, 16, 0x1d011d42, 80, 1024, SRCCOPY )    7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 1040, SRCCOPY )   7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1856, 16, 0x1d011d42, 64, 1040, SRCCOPY )    7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x1d011d42, 0, 1056, SRCCOPY )   7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x1d011d42, 32, 1056, SRCCOPY )  7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1824, 16, 0x1d011d42, 96, 1056, SRCCOPY )    7:57:00.127 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 1920, 8, 0x1d011d42, 0, 1072, SRCCOPY )  7:57:00.127 PM

Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602dc8, 0x0019f500, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCloneRegion ( 0x08602dc8, 0x0019f864 )  7:57:00.173 PM
Ok  GdipCloneRegion ( 0x08602738, 0x0019f20c )  7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602928, 0x0019f1c4, CombineModeIntersect ) 7:57:00.173 PM
Ok  GdipGetRegionScansCount ( 0x08602928, 0x0019f1f4, 0x08602e58 )  7:57:00.173 PM
Ok  GdipGetRegionScans ( 0x08602928, 0x11c6d888, 0x0019f1f4, 0x08602e58 )   7:57:00.173 PM
Ok  GdipGetRegionScansCount ( 0x08602738, 0x0019f30c, 0x086027c8 )  7:57:00.173 PM
Ok  GdipGetRegionScans ( 0x08602738, 0x11cbe718, 0x0019f30c, 0x086027c8 )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08627050, 0x0019f2c8, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08627050, 0x0019f2c8, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08627050, 0x0019f2c8, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08627050, 0x0019f2c8, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08627050, 0x0019f2c8, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08627050, 0x0019f2c8, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08602738, 0x0019f2c8, CombineModeExclude )   7:57:00.173 PM
Ok  GdipCombineRegionRectI ( 0x08627050, 0x0019f2c8, CombineModeUnion ) 7:57:00.173 PM
Ok  GdipGetRegionScansCount ( 0x08627050, 0x0019f30c, 0x08610ee8 )  7:57:00.173 PM
Ok  GdipGetRegionScans ( 0x08627050, 0x11dd9b68, 0x0019f30c, 0x08610ee8 )   7:57:00.173 PM
Ok  GdipGetRegionScansCount ( 0x08602738, 0x0019f594, 0x08610be8 )  7:57:00.173 PM
Ok  GdipGetRegionScans ( 0x08602738, 0x0bc18ef8, 0x0019f594, 0x08610be8 )   7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 147, 4, 0x0d01197e, 912, 116, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 214, 16, 0x0d01197e, 856, 120, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 32, 16, 0x0d01197e, 856, 136, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 80, 16, 0x0d01197e, 920, 136, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x0d01197e, 1016, 136, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 22, 16, 0x0d01197e, 1048, 136, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x0d01197e, 856, 152, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x0d01197e, 920, 152, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 48, 16, 0x0d01197e, 952, 152, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 16, 16, 0x0d01197e, 1016, 152, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 22, 16, 0x0d01197e, 1048, 152, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 214, 39, 0x0d01197e, 856, 168, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 938, 33, 0x0d01197e, 767, 207, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 89, 120, 0x0d01197e, 767, 240, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 120, 0x0d01197e, 942, 240, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 72, 120, 0x0d01197e, 767, 360, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 120, 0x0d01197e, 942, 360, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 938, 117, 0x0d01197e, 767, 480, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 849, 2, 0x0d01197e, 856, 597, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 428, 1, 0x0d01197e, 856, 599, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 207, 1, 0x0d01197e, 1498, 599, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 13, 0x0d01197e, 942, 600, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 88, 100, 0x0d01197e, 767, 613, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 100, 0x0d01197e, 942, 613, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 2, 0x0d01197e, 942, 713, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 715, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 207, 1, 0x0d01197e, 1498, 715, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 716, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 89, 100, 0x0d01197e, 767, 729, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 100, 0x0d01197e, 942, 729, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 2, 0x0d01197e, 942, 829, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 831, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 207, 1, 0x0d01197e, 1498, 831, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 832, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 89, 100, 0x0d01197e, 767, 845, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 100, 0x0d01197e, 942, 845, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 2, 0x0d01197e, 942, 945, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 947, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 207, 1, 0x0d01197e, 1498, 947, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 948, SRCCOPY )  7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 40, 100, 0x0d01197e, 767, 961, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 100, 0x0d01197e, 942, 961, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 763, 2, 0x0d01197e, 942, 1061, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 1063, SRCCOPY ) 7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 207, 1, 0x0d01197e, 1498, 1063, SRCCOPY )    7:57:00.173 PM
TRUE    BitBlt ( 0x1f0114c7, 0, 0, 342, 1, 0x0d01197e, 942, 1064, SRCCOPY ) 7:57:00.173 PM

Ok  GdipCombineRegionRectI ( 0x08626cf0, 0x0019f500, CombineModeUnion ) 7:57:00.252 PM
Ok  GdipCombineRegionRectI ( 0x08626cf0, 0x0019f500, CombineModeUnion ) 7:57:00.252 PM
